115.0867,6430061.5,0,12161
116.0167,664511.6,0,12161
117.0197,662297.3,0,12161
130.11,1770786.9,0,12161
130.2353,381719.4,0,12161
131.1136,3118091.3,0,12161
134.0268,1716785,0,12161
135.0302,2731864.5,0,12161
138.0658,703615.7,0,12161
151.5746,419599.1,0,12161
161.0744,663313.5,0,12161
162.0775,956242.9,0,12161
178.1338,2011203.4,0,12161
179.085,6154173,0,12161
180.0882,11188939,0,12161
183.1124,897062.4,0,12161
184.1163,502771.3,0,12161
185.1643,623379.8,0,12161
198.1236,554095.3,0,12161
199.1798,673923.7,0,12161
200.1388,2248995,0,12161
201.2037,497084.5,0,12161
206.1282,496706.1,0,12161
215.1026,492349.8,0,12161
217.1001,798308,0,12161
218.1037,671180.8,0,12161
223.1551,14897581,1,12161
224.158,600316.6,1,12161
226.1185,10430227,1,12161
227.1218,766766.4,1,12161
228.1344,935929.4,1,12161
230.0476,475071.3,0,12161
243.1084,518688.2,0,12161
251.15,23868178,1,12161
252.1536,989712.1,1,12161
263.9569,454278.2,0,12161
284.1597,976123,0,12161
296.1953,524161.1,0,12161
303.6818,7700937.5,0,12161
323.1352,4393611,1,12161
324.1376,537774.8,1,12161
328.1859,632401.3,0,12161
329.2179,8224971.5,1,12161
330.2214,7426481.5,1,12161
331.2243,648935.7,1,12161
332.2077,5463546.5,1,12161
333.2104,643637.4,1,12161
337.1486,530346.2,0,12161
340.1613,5267933,0,12161
341.1639,554924.4,0,12161
341.2194,502461.8,0,12161
350.219,5841560.5,0,12161
354.6866,443554.8,0,12161
362.1932,3533680.5,0,12161
377.1835,437481,0,12161
378.192,2458369.3,1,12161
379.1951,664049,1,12161
397.2441,2470576.8,0,12161
442.3017,8463436,1,12161
443.3051,7697550.5,1,12161
444.3092,587047.8,1,12161
447.2348,749638.7,0,12161
453.2449,806888.3,0,12161
465.2453,9764120,1,12161
466.2481,2359510.5,1,12161
467.226,609724.2,1,12161
481.2031,715904.1,0,12161
481.3211,540915.7,0,12161
490.2891,1554918.5,1,12161
491.2766,1825492.9,1,12161
492.2805,928722.9,1,12161
495.2188,946006.6,0,12161
506.7739,491903.6,0,12161
508.2993,15416632,1,12161
509.3013,3247266.8,1,12161
515.2722,493089.7,0,12161
521.3099,569398.1,0,12161
555.3858,1986037.3,1,12161
556.3879,1758407,1,12161
558.3153,937312.2,0,12161
566.2927,3012432.3,1,12161
567.2957,691734,1,12161
572.1573,441609.2,0,12161
576.2781,4007819.8,0,12161
576.3207,589312.9,0,12161
591.5781,545685.4,0,12161
594.288,39243624,1,12161
595.0581,449105.4,0,12161
595.2915,10851636,1,12161
603.3735,4337807,1,12161
604.3688,906252.8,1,12161
621.3826,11780195,1,12161
622.3864,3413641.8,1,12161
669.4272,2057109,1,12161
670.4307,2320835.3,1,12161
690.3552,696736.7,1,12161
691.3408,2478838.5,1,12161
692.3492,609780.3,1,12161
694.4138,385453.3,0,12161
708.366,2187873,0,12161
716.456,1022824.9,0,12161
718.4025,478301.2,0,12161
719.4069,568416.8,0,12161
734.467,1858569.4,1,12161
735.4681,587163.3,1,12161
743.1749,1006304.9,0,12161
801.39,574519.3,0,12161
819.4012,8151674,1,12161
820.4041,3349978.3,1,12161
848.5089,1995887.3,1,12161
849.5133,595612.8,1,12161
905.4456,950874.2,0,12161
916.4183,2132420.3,1,12161
917.4198,736267.9,1,12161
933.4443,8230384.5,1,12161
934.4441,4208110.5,1,12161
935.4451,819709,1,12161
944.519,669181.4,0,12161
1016.9283,446085.4,0,12161
1046.5267,1975237.1,1,12161
1047.536,511910.2,1,12161
1133.9243,447776.3,0,12161
1159.6045,464558.2,0,12161
1480.7445,582839.9,0,12161
